DynoWare,Version 3.1.2.0
Path:,C:\Users\user\Desktop\pb solid cylinder\doc\d 2\
Filename:,pb.dwd
Config ID:,pb_000.cfg
Setup ID:,0
Manipulated:,0
Filename 1:,
Filename 2:,
Date:,Monday, September 11, 2023
Time:,15:34:03
Sampling rate [Hz]:,1000
Measuring time [s]:,45
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,45001
Cycle interval:,0
Cycle No:,1
Time,Chan 1,Chan 2,Chan 3,Chan 4,Extra 1
s,Nm,N,N,N,
0.455,-0.152588,-2.59399,-6.56128,-6.86646,0
0.456,-0.00610352,-0.305176,-1.83105,-0.305176,0
0.457,-0.0305176,-1.98364,-7.17163,-6.71387,0
0.458,-0.10376,-3.66211,-7.17163,-5.79834,0
0.459,-0.0793457,-1.06812,-7.01904,0.305176,0
0.46,0.0488281,-0.610352,-4.88281,-1.83105,0
0.461,-0.0366211,0.305176,-3.05176,-2.89917,0
0.462,-0.0671387,-4.11987,-9.91821,-5.34058,0
0.463,-0.115967,-1.83105,-7.93457,-1.37329,0
0.464,-0.0427246,-2.59399,-2.59399,-1.2207,0
0.465,-0.0488281,-1.52588,-2.59399,-3.8147,0
0.466,-0.0915527,-2.44141,-3.20435,-3.05176,0
0.467,-0.115967,-2.28882,-9.61304,-2.13623,0
0.468,-0.152588,-2.59399,-6.10352,-4.73022,0
0.469,0.0549316,-2.28882,-2.44141,-2.28882,0
0.47,-0.012207,-2.13623,-7.93457,-3.8147,0
0.471,-0.109863,-1.06812,-3.96729,-5.95093,0
0.472,-0.128174,-4.11987,-8.08716,-2.89917,0
0.473,-0.0488281,1.67847,-5.95093,-1.52588,0
0.474,-0.0610352,-1.37329,-0.610352,-3.66211,0
0.475,-0.0305176,-1.06812,-8.23975,-0.457764,0
0.476,-0.128174,-6.2561,-4.11987,-4.27246,0
0.477,-0.0427246,-2.13623,-10.2234,-1.67847,0
0.478,-0.0915527,-1.67847,-4.73022,-3.05176,0
0.479,-0.0366211,-2.89917,-4.88281,-0.762939,0
0.48,-0.00610352,-0.152588,-13.2751,-3.8147,0
0.481,-0.0732422,-1.06812,-2.74658,-4.73022,0
0.482,0.00610352,0.152588,-7.01904,2.89917,0
0.483,-0.0183105,-5.0354,-7.32422,-6.2561,0
0.484,0.0183105,-3.66211,-5.0354,-4.42505,0
0.485,-0.140381,1.06812,-10.8337,-2.59399,0
0.486,-0.0976563,-5.49316,-5.34058,-0.305176,0
0.487,-0.0183105,-1.98364,-5.64575,-2.28882,0
0.488,-0.0488281,-2.89917,-7.01904,-6.40869,0
0.489,-0.189209,-0.762939,-3.20435,-4.11987,0
0.49,-0.10376,-0.457764,-7.78198,1.98364,0
0.491,0.012207,-4.73022,-6.71387,-3.8147,0
0.492,0.0183105,-0.915527,-6.10352,-4.57764,0
0.493,-0.10376,-2.89917,-9.61304,-2.13623,0
0.494,-0.146484,-1.2207,-4.88281,-0.915527,0
0.495,0.0549316,-1.52588,-4.88281,-1.67847,0
0.496,0.109863,-1.83105,-6.2561,-3.20435,0
0.497,-0.0854492,-1.37329,-5.18799,-3.66211,0
0.498,-0.10376,-2.59399,-12.5122,-0.152588,0
0.499,-0.0671387,-3.05176,-3.05176,-3.66211,0
0.5,0.0183105,-2.28882,-4.57764,-2.89917,0
0.501,-0.0915527,-1.52588,-5.64575,-3.8147,0
0.502,-0.128174,-0.152588,-3.66211,-1.06812,0
0.503,-0.0671387,-4.11987,-10.9863,-3.66211,0
0.504,-0.0915527,-3.35693,-4.73022,-5.49316,0
0.505,-0.0427246,0.305176,-6.71387,-1.37329,0
0.506,-0.0244141,0.305176,-5.79834,1.37329,0
0.507,0.0305176,-4.57764,-2.44141,-2.59399,0
0.508,-0.0732422,-1.52588,-9.15527,-2.89917,0
0.509,-0.128174,-4.11987,-5.18799,-4.11987,0
0.51,-0.00610352,1.98364,-3.8147,0.915527,0
0.511,0.00610352,-4.42505,-5.18799,-3.66211,0
0.512,0.0183105,-2.74658,-2.13623,-4.42505,0
0.513,-0.0732422,-0.762939,-12.6648,-2.89917,0
0.514,-0.0549316,0.610352,-5.95093,-1.06812,0
0.515,-0.00610352,0.610352,-1.83105,1.67847,0
0.516,-0.012207,-3.35693,-7.62939,-7.93457,0
0.517,-0.0732422,-3.35693,-3.8147,-4.27246,0
0.518,-0.0549316,-0.915527,-9.76563,1.98364,0
0.519,-0.109863,-1.52588,-4.88281,-5.0354,0
0.52,0.0671387,-2.74658,-3.05176,-3.66211,0
0.521,-0.0488281,-0.152588,-6.86646,-2.74658,0
0.522,-0.201416,-4.73022,-6.86646,-3.8147,0
0.523,-0.0610352,-0.305176,-5.49316,-1.37329,0
0.524,-0.0610352,0.762939,-1.37329,-3.05176,0
0.525,-0.0488281,-2.89917,-6.86646,-4.42505,0
0.526,-0.109863,-0.152588,-7.17163,-3.50952,0
0.527,0.00610352,-3.20435,-7.32422,-0.610352,0
0.528,-0.0183105,-0.762939,-3.20435,-4.88281,0
0.529,-0.0610352,-1.06812,-1.83105,-5.49316,0
0.53,-0.0366211,-4.11987,-10.8337,-0.457764,0
0.531,-0.0976563,-3.20435,-3.66211,-6.2561,0
0.532,0.0183105,-0.305176,-10.8337,1.98364,0
0.533,-0.0183105,2.28882,-1.2207,-0.610352,0
0.534,0.012207,-3.66211,-10.2234,-4.57764,0
0.535,-0.0854492,-0.915527,-8.8501,-4.11987,0
0.536,-0.0793457,-0.610352,-3.66211,-2.74658,0
0.537,-0.0183105,-3.66211,-7.32422,-0.457764,0
0.538,0.0793457,-0.610352,-2.59399,-1.83105,0
0.539,-0.0854492,-1.06812,-11.9019,-4.88281,0
0.54,-0.170898,-0.152588,-5.95093,-1.2207,0
0.541,-0.170898,-1.37329,-4.57764,-3.05176,0
0.542,-0.0183105,-1.2207,-6.2561,-1.37329,0
0.543,-0.0305176,-5.0354,-0.457764,-6.10352,0
0.544,-0.140381,-1.06812,-9.61304,-4.27246,0
0.545,-0.170898,-0.762939,-4.11987,-1.37329,0
0.546,0.012207,-4.57764,-4.57764,-2.44141,0
0.547,-0.0305176,0.457764,-4.73022,-4.27246,0
0.548,-0.0854492,0,-5.0354,-2.44141,0
0.549,0.0183105,-3.96729,-7.01904,-1.37329,0
0.55,-0.12207,-1.06812,-1.67847,-1.67847,0
0.551,-0.012207,-1.98364,-2.28882,-4.57764,0
0.552,-0.0610352,-0.152588,-7.62939,-2.59399,0
0.553,-0.0854492,-2.74658,-4.11987,-1.2207,0
0.554,0,-3.50952,-7.62939,-3.8147,0
0.555,0.0183105,-1.98364,-5.64575,-3.96729,0
0.556,-0.10376,-2.28882,-4.88281,-2.74658,0
0.557,-0.0732422,-0.457764,-6.56128,-1.37329,0
0.558,-0.0610352,-1.67847,-3.66211,-5.0354,0
0.559,-0.012207,-2.59399,-7.62939,-3.20435,0
0.56,-0.158691,-0.152588,-4.57764,-3.66211,0
0.561,-0.0915527,2.28882,-5.79834,-2.13623,0
0.562,0.0366211,-0.915527,-5.49316,-2.44141,0
0.563,-0.0183105,-2.74658,-3.35693,-3.66211,0
0.564,-0.10376,-1.37329,-4.73022,-3.8147,0
0.565,-0.0366211,1.06812,-7.62939,0,0
0.566,-0.0976563,-2.59399,-1.37329,-1.98364,0
0.567,-0.0244141,-2.89917,-7.47681,-5.49316,0
0.568,-0.0793457,0.457764,-1.98364,-5.0354,0
0.569,0.00610352,1.37329,-2.28882,3.96729,0
0.57,-0.0366211,-1.83105,-7.32422,-2.74658,0
0.571,0.0183105,-1.52588,-4.88281,-5.34058,0
0.572,0.0549316,-1.06812,-10.8337,-0.152588,0
0.573,-0.115967,-3.05176,-6.10352,-4.88281,0
0.574,-0.10376,2.28882,-5.18799,-0.152588,0
0.575,0.0427246,-1.37329,-5.79834,-4.73022,0
0.576,-0.0793457,-0.457764,0.305176,-5.0354,0
0.577,-0.109863,-1.67847,-10.2234,-1.37329,0
0.578,-0.0854492,-1.67847,-5.79834,-2.28882,0
0.579,-0.00610352,-2.59399,-0.152588,-4.11987,0
0.58,-0.00610352,-0.610352,-10.0708,-1.52588,0
0.581,-0.158691,-5.18799,-4.11987,-5.49316,0
0.582,-0.0610352,0.152588,-7.17163,-0.915527,0
0.583,0.0671387,-0.762939,-3.35693,-1.98364,0
0.584,-0.0366211,-2.13623,-2.59399,-3.96729,0
0.585,-0.0610352,-1.67847,-8.54492,-3.66211,0
0.586,-0.0244141,-2.59399,-7.47681,-3.66211,0
0.587,-0.0488281,-2.28882,-4.88281,-3.8147,0
0.588,0.0183105,-0.457764,-5.34058,-0.610352,0
0.589,-0.0976563,-2.44141,-6.10352,-2.89917,0
0.59,-0.0549316,-0.457764,-7.78198,-1.83105,0
0.591,-0.0610352,-0.915527,-3.8147,-4.27246,0
0.592,-0.0244141,2.59399,-0.762939,-2.13623,0
0.593,-0.0305176,-4.73022,-5.49316,-3.20435,0
0.594,-0.0915527,-3.35693,-4.42505,-3.8147,0
0.595,-0.0793457,-1.06812,-8.39233,-2.28882,0
0.596,-0.115967,-1.2207,-5.95093,0.152588,0
0.597,0.00610352,-3.05176,-1.52588,-4.11987,0
0.598,0.0488281,-0.457764,-8.8501,-3.96729,0
0.599,-0.0610352,-4.11987,-3.50952,-3.66211,0
0.6,-0.0549316,-2.44141,-7.32422,-0.762939,0
0.601,-0.012207,-1.83105,-5.79834,-4.73022,0
0.602,0.0732422,-1.52588,-4.73022,-2.13623,0
0.603,-0.0610352,-1.52588,-7.47681,-4.42505,0
0.604,-0.0854492,-2.89917,-4.73022,-0.915527,0
0.605,0.0366211,-0.305176,-1.98364,-1.98364,0
0.606,0.0488281,-1.37329,-5.95093,-4.27246,0
0.607,-0.00610352,-0.305176,-3.35693,-1.52588,0
0.608,-0.177002,-2.28882,-13.7329,-1.98364,0
0.609,-0.0854492,-2.74658,-6.40869,-1.52588,0
0.61,0.0427246,0.305176,-1.37329,-2.28882,0
0.611,-0.0305176,-1.67847,-9.15527,-3.8147,0
0.612,-0.140381,-1.67847,-1.83105,-4.11987,0
0.613,-0.0976563,-2.89917,-8.69751,-1.67847,0
0.614,-0.0183105,-1.83105,-2.28882,-2.44141,0
0.615,-0.0488281,-2.89917,-5.34058,-3.66211,0
0.616,-0.0915527,-0.305176,-8.23975,-2.89917,0
0.617,-0.0366211,-0.457764,-4.88281,-0.915527,0
0.618,0,-3.20435,-4.73022,-3.8147,0
0.619,0.0305176,-2.59399,-6.40869,-3.50952,0
0.62,-0.0976563,-0.915527,-7.17163,-3.20435,0
0.621,-0.0549316,-3.35693,-9.30786,-1.06812,0
0.622,-0.00610352,-3.35693,-3.50952,-3.05176,0
0.623,-0.0244141,-0.915527,-5.79834,-4.88281,0
0.624,-0.12207,-2.28882,-4.42505,-1.52588,0
0.625,-0.0854492,-2.44141,-6.10352,-0.610352,0
0.626,-0.00610352,-3.50952,-5.79834,-4.88281,0
0.627,-0.0305176,-2.59399,-4.57764,-3.05176,0
0.628,-0.0488281,0,-4.11987,0.610352,0
0.629,-0.0732422,-0.152588,-3.20435,-3.8147,0
0.63,0.0305176,-2.89917,-4.88281,-1.37329,0
0.631,-0.128174,-3.8147,-5.0354,-5.64575,0
0.632,-0.128174,-0.457764,-8.08716,-1.67847,0
0.633,-0.0244141,-0.610352,-1.98364,-3.35693,0
0.634,0.0671387,-1.52588,-5.95093,-4.27246,0
0.635,-0.0854492,-3.35693,-4.27246,-3.35693,0
0.636,-0.115967,0.305176,-8.8501,-1.06812,0
0.637,-0.0488281,-0.762939,-5.79834,-0.610352,0
0.638,0.0427246,-3.05176,-2.59399,-3.66211,0
0.639,-0.0549316,-0.610352,-10.0708,-4.27246,0
0.64,-0.109863,-2.59399,-5.95093,-2.89917,0
0.641,0.0610352,-0.152588,-4.73022,-0.152588,0
0.642,-0.00610352,0.305176,-1.98364,-4.27246,0
0.643,-0.0549316,-3.35693,-7.17163,-3.96729,0
0.644,-0.140381,-0.915527,-5.79834,-4.11987,0
0.645,-0.109863,-0.762939,-8.39233,-2.74658,0
0.646,-0.0244141,-2.59399,-2.74658,-1.98364,0
0.647,-0.0549316,-2.28882,-1.83105,-4.88281,0
0.648,-0.0732422,-2.59399,-8.23975,-5.0354,0
0.649,-0.12207,-1.52588,-3.20435,-1.83105,0
0.65,-0.0488281,-3.8147,-6.71387,-2.44141,0
0.651,-0.0305176,-0.610352,-4.11987,-6.2561,0
0.652,-0.0671387,-2.74658,-8.39233,-4.27246,0
0.653,-0.10376,-2.28882,-3.96729,-2.28882,0
0.654,-0.0854492,-1.98364,-4.42505,-3.35693,0
0.655,-0.0610352,-0.610352,-6.86646,-5.18799,0
0.656,0.0305176,-1.52588,-0.610352,-0.305176,0
0.657,-0.0732422,-2.13623,-11.2915,-3.66211,0
0.658,-0.0488281,-3.35693,-6.10352,-3.8147,0
0.659,-0.0915527,-1.2207,-2.28882,0.457764,0
0.66,-0.00610352,3.96729,-7.17163,-2.59399,0
0.661,0.0549316,-4.11987,-5.95093,-4.11987,0
0.662,-0.0366211,-2.28882,-7.62939,-1.67847,0
0.663,-0.10376,-1.67847,-7.93457,-6.2561,0
0.664,-0.170898,-1.06812,0.457764,-1.37329,0
0.665,0.0366211,-3.35693,-7.32422,-2.44141,0
0.666,-0.0549316,-2.44141,-5.0354,-6.86646,0
0.667,-0.146484,0,-7.93457,0.610352,0
0.668,-0.0854492,-1.98364,-5.64575,-1.06812,0
0.669,0.0366211,-2.44141,-3.66211,-5.34058,0
0.67,0.00610352,-0.457764,-6.40869,-5.95093,0
0.671,-0.189209,-2.13623,-3.35693,-1.37329,0
0.672,-0.0732422,-2.13623,-7.47681,0.152588,0
0.673,0.10376,-5.34058,-7.01904,-5.64575,0
0.674,0.0183105,1.2207,-2.28882,-4.42505,0
0.675,-0.20752,-0.457764,-9.76563,-0.457764,0
0.676,-0.109863,-4.11987,-5.34058,-4.88281,0
0.677,0.0427246,1.06812,-3.66211,-0.457764,0
0.678,0.0305176,-2.44141,-5.0354,-2.28882,0
0.679,-0.140381,-1.06812,-5.18799,-3.20435,0
0.68,-0.0305176,-3.96729,-7.17163,-3.50952,0
0.681,0.0366211,-1.98364,-2.89917,-1.06812,0
0.682,-0.0854492,-7.01904,-3.35693,-5.64575,0
0.683,-0.115967,1.2207,-5.95093,-2.44141,0
0.684,-0.0610352,-0.762939,-1.67847,-4.57764,0
0.685,-0.012207,-3.8147,-6.2561,-5.34058,0
0.686,0,-0.152588,-4.11987,-2.13623,0
0.687,-0.0732422,-1.52588,-9.91821,-2.44141,0
0.688,-0.0427246,0.762939,-7.32422,-0.305176,0
0.689,-0.00610352,-3.35693,0.915527,-3.8147,0
0.69,-0.012207,-3.20435,-6.40869,-3.96729,0
0.691,-0.170898,-0.610352,-4.27246,-5.0354,0
0.692,-0.10376,0,-4.57764,-0.762939,0
0.693,-0.0427246,-0.152588,-6.86646,-1.98364,0
0.694,0.0183105,-5.64575,-3.8147,-4.42505,0
0.695,-0.0976563,1.52588,-6.56128,-2.44141,0
0.696,-0.183105,-3.20435,-4.88281,-0.152588,0
0.697,-0.0427246,-3.96729,-4.88281,-3.35693,0
0.698,-0.0488281,-1.67847,-7.93457,-6.56128,0
0.699,-0.0854492,-4.88281,-4.27246,-0.305176,0
0.7,-0.0915527,0,-7.62939,-2.44141,0
0.701,-0.0549316,-1.2207,-6.2561,-3.05176,0
0.702,0.0183105,-3.05176,-0.610352,-3.96729,0
0.703,-0.134277,-2.74658,-12.8174,-3.96729,0
0.704,-0.140381,-1.83105,-5.49316,-5.0354,0
0.705,-0.00610352,-0.457764,-5.0354,-1.06812,0
0.706,-0.0671387,-0.457764,-3.96729,-3.20435,0
0.707,-0.0488281,-4.57764,-6.40869,-5.64575,0
0.708,-0.10376,-0.762939,-9.30786,-1.52588,0
0.709,-0.0488281,-2.13623,-1.37329,-3.05176,0
0.71,-0.0244141,0,-2.74658,-2.74658,0
0.711,-0.0244141,-2.28882,-6.71387,-3.96729,0
0.712,-0.0549316,-3.50952,-4.42505,0.915527,0
0.713,-0.0976563,-1.2207,-7.17163,-1.67847,0
0.714,-0.152588,-1.52588,-5.18799,-3.50952,0
0.715,-0.0366211,-0.457764,-3.8147,-0.762939,0
0.716,-0.0305176,-1.2207,-7.62939,-1.67847,0
0.717,-0.0732422,-2.59399,-3.8147,-4.88281,0
0.718,-0.0793457,0.915527,-5.64575,-0.915527,0
0.719,-0.0366211,-2.28882,-5.34058,-1.06812,0
0.72,-0.0915527,-2.13623,-5.49316,-3.35693,0
0.721,0.0427246,-1.06812,-8.23975,-4.42505,0
0.722,-0.0793457,-1.98364,-5.79834,0,0
0.723,-0.0183105,-2.59399,-6.86646,-1.06812,0
0.724,-0.00610352,-0.762939,-8.08716,-4.73022,0
0.725,0,-1.83105,-1.06812,-2.44141,0
0.726,0.012207,0.762939,-8.08716,1.2207,0
0.727,-0.0549316,-1.2207,-4.42505,-4.57764,0
0.728,-0.012207,0.305176,-3.66211,-2.13623,0
0.729,0.0610352,-2.28882,-10.6812,-1.37329,0
0.73,-0.0854492,-4.42505,-3.35693,-4.27246,0
0.731,-0.0732422,-1.67847,-10.5286,0.152588,0
0.732,0.0305176,-2.44141,-6.71387,-1.67847,0
0.733,0.0915527,-2.74658,-5.0354,-2.44141,0
0.734,-0.115967,-2.74658,-10.5286,-3.96729,0
0.735,-0.109863,-0.305176,-1.98364,-3.05176,0
0.736,-0.0671387,-2.13623,-6.71387,-2.13623,0
0.737,-0.0427246,-1.52588,-2.59399,-5.95093,0
0.738,0,-2.28882,-6.2561,-3.05176,0
0.739,-0.158691,1.52588,-8.54492,-3.20435,0
0.74,-0.0366211,-2.74658,-3.66211,0.305176,0
0.741,-0.0305176,-3.05176,-3.66211,-4.42505,0
0.742,-0.0366211,-1.67847,-7.47681,-4.11987,0
0.743,-0.0732422,-1.52588,-3.20435,-4.27246,0
0.744,-0.109863,0.152588,-6.40869,-3.35693,0
0.745,-0.00610352,-1.67847,-5.18799,-1.52588,0
0.746,-0.0427246,0.762939,-4.73022,-2.44141,0
0.747,-0.0854492,-0.762939,-5.95093,-3.35693,0
0.748,-0.0183105,-5.0354,-5.0354,-3.66211,0
0.749,-0.0854492,-2.13623,-9.15527,-4.57764,0
0.75,-0.115967,-3.05176,-0.915527,-2.89917,0
0.751,-0.0366211,0.610352,-4.57764,0,0
0.752,-0.012207,0.305176,-5.79834,-3.8147,0
0.753,-0.0366211,-5.0354,-1.37329,-3.96729,0
0.754,-0.12207,-4.11987,-8.08716,-2.44141,0
0.755,-0.109863,-1.83105,-8.69751,-1.83105,0
0.756,0.0183105,-2.13623,-1.52588,-1.2207,0
0.757,-0.0732422,-2.89917,-6.2561,-4.88281,0
0.758,-0.109863,-2.13623,-6.40869,-1.67847,0
0.759,-0.115967,-4.11987,-8.08716,-2.44141,0
0.76,-0.00610352,-0.305176,-7.32422,-2.74658,0
0.761,-0.00610352,-3.8147,0.152588,-2.59399,0
0.762,-0.0610352,-1.83105,-10.0708,-5.34058,0
0.763,-0.0610352,-0.762939,-6.86646,-2.74658,0
0.764,0.0488281,-0.762939,-3.05176,-3.05176,0
0.765,-0.00610352,-1.98364,-5.34058,-2.28882,0
0.766,-0.0610352,-5.34058,-6.56128,-3.96729,0
0.767,-0.00610352,-2.59399,-9.61304,-2.44141,0
0.768,-0.0183105,0.762939,-3.05176,-3.66211,0
0.769,-0.00610352,-1.06812,-3.66211,-2.59399,0
0.77,-0.00610352,-1.37329,-4.73022,-1.67847,0
0.771,-0.0610352,-2.59399,-5.95093,-3.8147,0
0.772,-0.0976563,-1.2207,-2.59399,-3.35693,0
0.773,-0.0671387,-3.05176,-7.93457,1.2207,0
0.774,-0.12207,-2.28882,-1.83105,-3.8147,0
0.775,-0.0915527,-2.74658,-6.10352,-1.83105,0
0.776,-0.170898,-1.2207,-4.88281,-4.27246,0
0.777,-0.0854492,-0.457764,-3.35693,-0.457764,0
0.778,-0.00610352,-1.52588,-5.64575,-3.05176,0
0.779,-0.0671387,-0.610352,-2.44141,-3.50952,0
0.78,-0.0915527,-2.74658,-11.1389,-2.28882,0
0.781,-0.0976563,-1.37329,-4.27246,-3.05176,0
0.782,0.012207,0,-1.83105,-1.37329,0
0.783,-0.0732422,-1.83105,-7.78198,-3.96729,0
0.784,-0.140381,-4.42505,-5.0354,-5.0354,0
0.785,-0.10376,1.06812,-6.71387,-2.44141,0
0.786,-0.0488281,-3.35693,-4.42505,-2.13623,0
0.787,-0.0305176,-2.44141,-3.96729,-4.73022,0
0.788,-0.0793457,-2.44141,-9.30786,-1.52588,0
0.789,-0.0549316,-1.67847,-2.59399,-1.37329,0
0.79,-0.115967,-1.06812,-8.23975,-1.06812,0
0.791,-0.0732422,-3.66211,-6.2561,-4.27246,0
0.792,-0.0305176,-0.152588,-4.42505,-3.66211,0
0.793,-0.0732422,-0.152588,-9.76563,-3.35693,0
0.794,-0.0854492,-4.57764,-3.35693,-3.35693,0
0.795,0.0732422,-1.2207,-6.10352,-1.37329,0
0.796,-0.0854492,-2.28882,-6.71387,-4.57764,0
0.797,-0.0366211,-0.610352,-3.66211,-1.52588,0
0.798,-0.0671387,-3.20435,-6.86646,-1.98364,0
0.799,0.012207,-1.67847,-6.10352,-3.50952,0
0.8,0.00610352,-1.98364,-6.2561,-2.74658,0
0.801,-0.128174,-2.13623,-7.01904,-3.05176,0
0.802,-0.0793457,-0.457764,-4.42505,-1.52588,0
0.803,-0.00610352,-3.35693,-6.56128,-5.64575,0
0.804,-0.0244141,-1.98364,-3.50952,-1.37329,0
0.805,-0.0793457,0.610352,-5.18799,-2.59399,0
0.806,-0.109863,-0.915527,-8.08716,-2.44141,0
0.807,-0.109863,-4.57764,-0.915527,-2.74658,0
0.808,-0.0793457,-3.35693,-11.1389,-2.59399,0
0.809,-0.0976563,-0.152588,-5.34058,-2.28882,0
0.81,-0.0732422,-3.05176,-6.2561,-1.98364,0
0.811,-0.0671387,-0.762939,-6.10352,-3.8147,0
0.812,-0.134277,-5.49316,-4.42505,-6.56128,0
0.813,-0.0366211,-2.89917,-4.42505,-1.06812,0
0.814,-0.0976563,-1.83105,-4.88281,-2.74658,0
0.815,0.0732422,-0.915527,-6.71387,0,0
0.816,-0.0488281,-1.06812,-6.56128,-5.79834,0
0.817,-0.0793457,-4.57764,-6.56128,-2.89917,0
0.818,-0.0732422,0.610352,-3.66211,-0.762939,0
0.819,-0.0549316,-1.83105,-3.96729,-3.35693,0
0.82,-0.0244141,-5.64575,-4.88281,-4.57764,0
0.821,-0.0549316,-1.06812,-12.0544,-2.28882,0
0.822,-0.164795,-2.74658,-10.0708,-1.98364,0
0.823,-0.0732422,1.2207,-0.152588,-0.762939,0
0.824,-0.00610352,-2.74658,-5.79834,-5.0354,0
0.825,-0.0671387,-3.50952,-4.42505,-3.8147,0
0.826,-0.12207,-3.20435,-8.23975,-0.762939,0
0.827,-0.0549316,-0.152588,-8.69751,-2.74658,0
0.828,0.0244141,-1.98364,-0.915527,-3.8147,0
0.829,-0.0854492,-2.13623,-8.8501,-1.67847,0
0.83,-0.170898,-6.10352,-5.49316,-4.88281,0
0.831,-0.10376,-0.152588,-4.11987,-3.96729,0
0.832,-0.0610352,-3.05176,-4.57764,-1.67847,0
0.833,-0.0488281,-4.42505,-1.98364,-4.27246,0
0.834,-0.0671387,-0.305176,-9.15527,-3.66211,0
0.835,-0.115967,-2.28882,-9.00269,-3.05176,0
0.836,-0.0793457,-0.457764,-1.83105,-1.2207,0
0.837,-0.0366211,-1.37329,-7.01904,-1.52588,0
0.838,-0.0244141,-3.8147,-6.40869,-6.56128,0
0.839,-0.0549316,0.610352,-8.08716,-1.67847,0
0.84,-0.109863,-5.49316,-4.42505,-3.66211,0
0.841,-0.0183105,0.610352,-4.27246,-3.96729,0
0.842,0.0244141,-2.59399,-6.71387,-3.05176,0
0.843,-0.0183105,0.305176,-1.67847,-0.762939,0
0.844,-0.0183105,-1.2207,-9.76563,-3.66211,0
0.845,-0.0549316,-1.06812,-7.47681,-4.11987,0
0.846,-0.0793457,-0.762939,-5.0354,-4.27246,0
0.847,-0.0305176,-1.2207,-7.47681,-1.2207,0
0.848,-0.0610352,-4.11987,-3.8147,-4.27246,0
0.849,-0.0488281,-0.152588,-5.34058,-2.74658,0
0.85,-0.0427246,-0.915527,-4.57764,-0.152588,0
0.851,-0.10376,-3.66211,-4.42505,-5.49316,0
0.852,-0.0427246,-2.74658,-11.1389,-2.44141,0
0.853,-0.0793457,-3.8147,-2.74658,-0.915527,0
0.854,-0.115967,-0.152588,-5.79834,-3.96729,0
0.855,-0.0732422,-2.59399,-4.73022,-2.74658,0
0.856,-0.0488281,-3.50952,-3.50952,-3.8147,0
0.857,-0.0915527,0.457764,-9.61304,-3.96729,0
0.858,-0.0915527,-4.88281,0.457764,-1.06812,0
0.859,0.0305176,-4.42505,-6.40869,-2.28882,0
0.86,-0.115967,-1.06812,-9.30786,-4.73022,0
0.861,-0.0793457,-0.610352,-1.83105,-1.2207,0
0.862,-0.0366211,-2.59399,-4.11987,-1.06812,0
0.863,0.00610352,-2.13623,-6.71387,-5.18799,0
0.864,-0.10376,-2.13623,-7.01904,-3.05176,0
0.865,-0.170898,-1.06812,-8.39233,-0.762939,0
0.866,-0.0732422,-3.05176,-4.11987,-4.27246,0
0.867,0.00610352,-0.915527,-7.62939,-2.74658,0
0.868,-0.012207,-1.06812,-3.05176,-3.66211,0
0.869,-0.0488281,-0.610352,-7.78198,-4.11987,0
0.87,-0.0305176,-2.28882,-8.39233,-4.27246,0
0.871,-0.0183105,-1.67847,-2.59399,-2.59399,0
0.872,-0.134277,-1.2207,-8.08716,-2.59399,0
0.873,-0.0976563,-2.74658,-5.18799,-4.27246,0
0.874,0.0488281,-0.915527,-0.610352,-1.37329,0
0.875,0.0366211,-1.52588,-4.27246,-5.64575,0
0.876,-0.115967,-3.8147,-7.47681,-3.50952,0
0.877,-0.115967,-1.52588,-6.2561,-2.13623,0
0.878,-0.0244141,-1.67847,-3.05176,-3.8147,0
0.879,0.0183105,-2.28882,-1.83105,-3.8147,0
0.88,-0.0610352,-2.89917,-7.62939,-3.35693,0
0.881,-0.0976563,-4.11987,-8.69751,-2.44141,0
0.882,-0.0183105,0.305176,-2.13623,-0.457764,0
0.883,0.0305176,-1.37329,-5.79834,-0.762939,0
0.884,-0.128174,-4.27246,-4.88281,-5.49316,0
0.885,-0.0732422,-2.74658,-10.6812,-1.52588,0
0.886,-0.0915527,1.06812,-2.13623,0.457764,0
0.887,0.0427246,-3.8147,-1.37329,-2.59399,0
0.888,-0.00610352,-2.44141,-6.10352,-5.79834,0
0.889,-0.0915527,0.762939,-6.56128,0.610352,0
0.89,-0.140381,-4.27246,-7.78198,-0.152588,0
0.891,-0.0305176,0.305176,-5.64575,-3.66211,0
0.892,-0.00610352,-1.67847,-4.42505,-3.20435,0
0.893,-0.0427246,0.457764,-5.18799,-1.83105,0
0.894,-0.0488281,-2.44141,-8.8501,-0.305176,0
0.895,-0.0854492,-2.89917,-5.34058,-4.27246,0
0.896,-0.012207,1.06812,-6.56128,-1.67847,0
0.897,-0.0244141,-1.83105,-4.57764,-4.11987,0
0.898,-0.0549316,-1.98364,-9.15527,-2.59399,0
0.899,-0.0915527,-3.05176,-7.01904,-2.74658,0
0.9,-0.0610352,0.305176,-2.28882,-1.52588,0
0.901,-0.0183105,-1.2207,-3.96729,-1.2207,0
0.902,-0.0427246,-1.67847,-4.27246,-3.35693,0
0.903,-0.0183105,-2.28882,-7.01904,-1.52588,0
0.904,-0.0244141,-3.8147,-4.73022,-0.457764,0
0.905,-0.0183105,-1.37329,-3.50952,-2.44141,0
0.906,0.0732422,-2.89917,-9.46045,-3.66211,0
0.907,-0.0305176,-2.59399,-5.95093,-3.8147,0
